%time,field.header.seq,field.header.stamp,field.header.frame_id,field.markers0.header.seq,field.markers0.header.stamp,field.markers0.header.frame_id,field.markers0.ns,field.markers0.id,field.markers0.type,field.markers0.action,field.markers0.pose.position.x,field.markers0.pose.position.y,field.markers0.pose.position.z,field.markers0.pose.orientation.x,field.markers0.pose.orientation.y,field.markers0.pose.orientation.z,field.markers0.pose.orientation.w,field.markers0.scale.x,field.markers0.scale.y,field.markers0.scale.z,field.markers0.color.r,field.markers0.color.g,field.markers0.color.b,field.markers0.color.a,field.markers0.lifetime,field.markers0.frame_locked,field.markers0.text,field.markers0.mesh_resource,field.markers0.mesh_use_embedded_materials,field.markers1.header.seq,field.markers1.header.stamp,field.markers1.header.frame_id,field.markers1.ns,field.markers1.id,field.markers1.type,field.markers1.action,field.markers1.pose.position.x,field.markers1.pose.position.y,field.markers1.pose.position.z,field.markers1.pose.orientation.x,field.markers1.pose.orientation.y,field.markers1.pose.orientation.z,field.markers1.pose.orientation.w,field.markers1.scale.x,field.markers1.scale.y,field.markers1.scale.z,field.markers1.color.r,field.markers1.color.g,field.markers1.color.b,field.markers1.color.a,field.markers1.lifetime,field.markers1.frame_locked,field.markers1.points0.x,field.markers1.points0.y,field.markers1.points0.z,field.markers1.points1.x,field.markers1.points1.y,field.markers1.points1.z,field.markers1.text,field.markers1.mesh_resource,field.markers1.mesh_use_embedded_materials
1643354258162357346,10606,1643354258158590078,radar_1,10606,1643354258158590078,radar_1,bbox,0,1,0,10.640625,-1.15625,0.0,0.0,0.0,0.0,1.0,1.546875,3.078125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10606,1643354258158590078,radar_1,arrow,0,0,0,10.640625,-1.15625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.8,-0.225,0.0,,,0
1643354258202791144,10607,1643354258198560953,radar_1,10607,1643354258198560953,radar_1,bbox,0,1,0,10.546875,-1.1875,0.0,0.0,0.0,0.0,1.0,1.59375,3.25,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10607,1643354258198560953,radar_1,arrow,0,0,0,10.546875,-1.1875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.8,-0.45,0.0,,,0
1643354258244884631,10608,1643354258238662958,radar_1,10608,1643354258238662958,radar_1,bbox,0,1,0,10.515625,-1.171875,0.0,0.0,0.0,0.0,1.0,1.5625,3.171875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10608,1643354258238662958,radar_1,arrow,0,0,0,10.515625,-1.171875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.575,-0.45,0.0,,,0
1643354258282839794,10609,1643354258278570890,radar_1,10609,1643354258278570890,radar_1,bbox,0,1,0,10.484375,-1.171875,0.0,0.0,0.0,0.0,1.0,1.515625,3.109375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10609,1643354258278570890,radar_1,arrow,0,0,0,10.484375,-1.171875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.125,-0.45,0.0,,,0
1643354258326905418,10610,1643354258318664073,radar_1,10610,1643354258318664073,radar_1,bbox,0,1,0,10.375,-1.140625,0.0,0.0,0.0,0.0,1.0,1.5,3.0625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10610,1643354258318664073,radar_1,arrow,0,0,0,10.375,-1.140625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,-0.225,0.0,,,0
1643354258363380413,10611,1643354258358597040,radar_1,10611,1643354258358597040,radar_1,bbox,0,1,0,10.25,-1.125,0.0,0.0,0.0,0.0,1.0,1.5,3.03125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10611,1643354258358597040,radar_1,arrow,0,0,0,10.25,-1.125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.125,-0.0,0.0,,,0
1643354258408210906,10612,1643354258398571014,radar_1,10612,1643354258398571014,radar_1,bbox,0,1,0,10.140625,-1.125,0.0,0.0,0.0,0.0,1.0,1.5,3.0,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10612,1643354258398571014,radar_1,arrow,0,0,0,10.140625,-1.125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.125,-0.0,0.0,,,0
1643354258444177866,10613,1643354258438644886,radar_1,10613,1643354258438644886,radar_1,bbox,0,1,0,10.046875,-1.109375,0.0,0.0,0.0,0.0,1.0,1.5,2.984375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10613,1643354258438644886,radar_1,arrow,0,0,0,10.046875,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,-0.0,0.0,,,0
1643354258482985577,10614,1643354258478566884,radar_1,10614,1643354258478566884,radar_1,bbox,0,1,0,9.984375,-1.109375,0.0,0.0,0.0,0.0,1.0,1.5,2.953125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10614,1643354258478566884,radar_1,arrow,0,0,0,9.984375,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,0.225,0.0,,,0
1643354258525168344,10615,1643354258518657922,radar_1,10615,1643354258518657922,radar_1,bbox,0,1,0,9.9375,-1.09375,0.0,0.0,0.0,0.0,1.0,1.5,2.921875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10615,1643354258518657922,radar_1,arrow,0,0,0,9.9375,-1.09375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,0.225,0.0,,,0
1643354258563051443,10616,1643354258558577060,radar_1,10616,1643354258558577060,radar_1,bbox,0,1,0,9.90625,-1.078125,0.0,0.0,0.0,0.0,1.0,1.5,2.90625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10616,1643354258558577060,radar_1,arrow,0,0,0,9.90625,-1.078125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,0.45,0.0,,,0
1643354258603852539,10617,1643354258598557949,radar_1,10617,1643354258598557949,radar_1,bbox,0,1,0,9.875,-1.046875,0.0,0.0,0.0,0.0,1.0,1.5,2.84375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10617,1643354258598557949,radar_1,arrow,0,0,0,9.875,-1.046875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.55,0.45,0.0,,,0
1643354258643480574,10618,1643354258638649940,radar_1,10618,1643354258638649940,radar_1,bbox,0,1,0,9.828125,-1.015625,0.0,0.0,0.0,0.0,1.0,1.5,2.8125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10618,1643354258638649940,radar_1,arrow,0,0,0,9.828125,-1.015625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.1,0.675,0.0,,,0
1643354258683016672,10619,1643354258678574085,radar_1,10619,1643354258678574085,radar_1,bbox,0,1,0,9.765625,-0.984375,0.0,0.0,0.0,0.0,1.0,1.5,2.796875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10619,1643354258678574085,radar_1,arrow,0,0,0,9.765625,-0.984375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-7.875,0.9,0.0,,,0
1643354258725251824,10620,1643354258718660116,radar_1,10620,1643354258718660116,radar_1,bbox,0,1,0,9.703125,-0.96875,0.0,0.0,0.0,0.0,1.0,1.5,2.75,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10620,1643354258718660116,radar_1,arrow,0,0,0,9.703125,-0.96875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-7.875,0.9,0.0,,,0
1643354258764511856,10621,1643354258758616924,radar_1,10621,1643354258758616924,radar_1,bbox,0,1,0,9.625,-0.96875,0.0,0.0,0.0,0.0,1.0,1.5,2.71875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10621,1643354258758616924,radar_1,arrow,0,0,0,9.625,-0.96875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-7.875,0.9,0.0,,,0
1643354258802574731,10622,1643354258798604011,radar_1,10622,1643354258798604011,radar_1,bbox,0,1,0,9.53125,-1.015625,0.0,0.0,0.0,0.0,1.0,1.515625,2.703125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10622,1643354258798604011,radar_1,arrow,0,0,0,9.53125,-1.015625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-7.875,0.9,0.0,,,0
1643354258850445783,10623,1643354258842755079,radar_1,10623,1643354258842755079,radar_1,bbox,0,1,0,9.40625,-1.015625,0.0,0.0,0.0,0.0,1.0,1.53125,2.671875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10623,1643354258842755079,radar_1,arrow,0,0,0,9.40625,-1.015625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.1,0.675,0.0,,,0
1643354258883147415,10624,1643354258878556966,radar_1,10624,1643354258878556966,radar_1,bbox,0,1,0,9.3125,-1.015625,0.0,0.0,0.0,0.0,1.0,1.53125,2.640625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10624,1643354258878556966,radar_1,arrow,0,0,0,9.3125,-1.015625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.1,0.675,0.0,,,0
1643354258933363918,10625,1643354258918654918,radar_1,10625,1643354258918654918,radar_1,bbox,0,1,0,9.234375,-1.0,0.0,0.0,0.0,0.0,1.0,1.515625,2.625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10625,1643354258918654918,radar_1,arrow,0,0,0,9.234375,-1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.1,0.675,0.0,,,0
1643354258962893279,10626,1643354258958662033,radar_1,10626,1643354258958662033,radar_1,bbox,0,1,0,9.140625,-1.0,0.0,0.0,0.0,0.0,1.0,1.515625,2.59375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10626,1643354258958662033,radar_1,arrow,0,0,0,9.140625,-1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.1,0.675,0.0,,,0
1643354259002558978,10627,1643354258998573064,radar_1,10627,1643354258998573064,radar_1,bbox,0,1,0,9.046875,-0.984375,0.0,0.0,0.0,0.0,1.0,1.53125,2.578125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10627,1643354258998573064,radar_1,arrow,0,0,0,9.046875,-0.984375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.1,0.675,0.0,,,0
1643354259043651692,10628,1643354259038599967,radar_1,10628,1643354259038599967,radar_1,bbox,0,1,0,8.953125,-0.984375,0.0,0.0,0.0,0.0,1.0,1.53125,2.5625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10628,1643354259038599967,radar_1,arrow,0,0,0,8.953125,-0.984375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.1,0.675,0.0,,,0
1643354259084857302,10629,1643354259078564882,radar_1,10629,1643354259078564882,radar_1,bbox,0,1,0,8.875,-0.96875,0.0,0.0,0.0,0.0,1.0,1.515625,2.546875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10629,1643354259078564882,radar_1,arrow,0,0,0,8.875,-0.96875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.1,0.675,0.0,,,0
1643354259128110315,10630,1643354259118655920,radar_1,10630,1643354259118655920,radar_1,bbox,0,1,0,8.9375,-0.984375,0.0,0.0,0.0,0.0,1.0,1.5,2.5625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10630,1643354259118655920,radar_1,arrow,0,0,0,8.9375,-0.984375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-7.425,0.45,0.0,,,0
1643354259165999461,10631,1643354259158598899,radar_1,10631,1643354259158598899,radar_1,bbox,0,1,0,8.90625,-1.0,0.0,0.0,0.0,0.0,1.0,1.5,2.515625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10631,1643354259158598899,radar_1,arrow,0,0,0,8.90625,-1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-6.975,0.45,0.0,,,0
1643354259203549022,10632,1643354259198544979,radar_1,10632,1643354259198544979,radar_1,bbox,0,1,0,8.859375,-1.015625,0.0,0.0,0.0,0.0,1.0,1.5,2.53125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10632,1643354259198544979,radar_1,arrow,0,0,0,8.859375,-1.015625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-6.975,0.45,0.0,,,0
1643354259243396481,10633,1643354259238636016,radar_1,10633,1643354259238636016,radar_1,bbox,0,1,0,8.78125,-1.03125,0.0,0.0,0.0,0.0,1.0,1.5,2.515625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10633,1643354259238636016,radar_1,arrow,0,0,0,8.78125,-1.03125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-6.975,0.45,0.0,,,0
1643354259283913352,10634,1643354259278558969,radar_1,10634,1643354259278558969,radar_1,bbox,0,1,0,8.71875,-1.0625,0.0,0.0,0.0,0.0,1.0,1.5,2.546875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10634,1643354259278558969,radar_1,arrow,0,0,0,8.71875,-1.0625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-6.75,0.45,0.0,,,0
1643354259331941940,10635,1643354259318691968,radar_1,10635,1643354259318691968,radar_1,bbox,0,1,0,8.625,-1.09375,0.0,0.0,0.0,0.0,1.0,1.5,2.5625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10635,1643354259318691968,radar_1,arrow,0,0,0,8.625,-1.09375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-6.975,0.225,0.0,,,0
1643354259362436074,10636,1643354259358591079,radar_1,10636,1643354259358591079,radar_1,bbox,0,1,0,8.53125,-1.125,0.0,0.0,0.0,0.0,1.0,1.5,2.578125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10636,1643354259358591079,radar_1,arrow,0,0,0,8.53125,-1.125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-6.975,0.225,0.0,,,0
1643354259403155218,10637,1643354259398549079,radar_1,10637,1643354259398549079,radar_1,bbox,0,1,0,8.46875,-1.140625,0.0,0.0,0.0,0.0,1.0,1.5,2.59375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10637,1643354259398549079,radar_1,arrow,0,0,0,8.46875,-1.140625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-6.975,0.225,0.0,,,0
1643354259443514393,10638,1643354259438585996,radar_1,10638,1643354259438585996,radar_1,bbox,0,1,0,8.5,-1.171875,0.0,0.0,0.0,0.0,1.0,1.5,2.640625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10638,1643354259438585996,radar_1,arrow,0,0,0,8.5,-1.171875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-6.3,0.225,0.0,,,0
1643354259483135323,10639,1643354259478557109,radar_1,10639,1643354259478557109,radar_1,bbox,0,1,0,8.53125,-1.1875,0.0,0.0,0.0,0.0,1.0,1.5,2.671875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10639,1643354259478557109,radar_1,arrow,0,0,0,8.53125,-1.1875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-5.625,-0.0,0.0,,,0
1643354259524243525,10640,1643354259518650054,radar_1,10640,1643354259518650054,radar_1,bbox,0,1,0,8.609375,-1.21875,0.0,0.0,0.0,0.0,1.0,1.5,2.6875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10640,1643354259518650054,radar_1,arrow,0,0,0,8.609375,-1.21875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-4.95,-0.0,0.0,,,0
1643354259564811949,10641,1643354259558562994,radar_1,10641,1643354259558562994,radar_1,bbox,0,1,0,8.671875,-1.265625,0.0,0.0,0.0,0.0,1.0,1.5,2.734375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10641,1643354259558562994,radar_1,arrow,0,0,0,8.671875,-1.265625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-4.05,-0.0,0.0,,,0
1643354259602892776,10642,1643354259598551988,radar_1,10642,1643354259598551988,radar_1,bbox,0,1,0,8.71875,-1.296875,0.0,0.0,0.0,0.0,1.0,1.5,2.734375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10642,1643354259598551988,radar_1,arrow,0,0,0,8.71875,-1.296875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-3.6,-0.0,0.0,,,0
1643354259642880012,10643,1643354259638611078,radar_1,10643,1643354259638611078,radar_1,bbox,0,1,0,8.6875,-1.28125,0.0,0.0,0.0,0.0,1.0,1.5,2.71875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10643,1643354259638611078,radar_1,arrow,0,0,0,8.6875,-1.28125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-3.375,-0.0,0.0,,,0
1643354259682602159,10644,1643354259678561925,radar_1,10644,1643354259678561925,radar_1,bbox,0,1,0,8.484375,-1.25,0.0,0.0,0.0,0.0,1.0,1.5625,2.75,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10644,1643354259678561925,radar_1,arrow,0,0,0,8.484375,-1.25,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-4.5,-0.0,0.0,,,0
1643354259724227900,10645,1643354259718657016,radar_1,10645,1643354259718657016,radar_1,bbox,0,1,0,8.421875,-1.171875,0.0,0.0,0.0,0.0,1.0,1.59375,2.78125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10645,1643354259718657016,radar_1,arrow,0,0,0,8.421875,-1.171875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-4.5,-0.0,0.0,,,0
1643354259764307713,10646,1643354259758634090,radar_1,10646,1643354259758634090,radar_1,bbox,0,1,0,8.4375,-1.109375,0.0,0.0,0.0,0.0,1.0,1.53125,2.796875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10646,1643354259758634090,radar_1,arrow,0,0,0,8.4375,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-4.275,-0.0,0.0,,,0
1643354259803766659,10647,1643354259798604965,radar_1,10647,1643354259798604965,radar_1,bbox,0,1,0,8.46875,-1.09375,0.0,0.0,0.0,0.0,1.0,1.5,2.8125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10647,1643354259798604965,radar_1,arrow,0,0,0,8.46875,-1.09375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-3.6,-0.0,0.0,,,0
1643354259844256650,10648,1643354259838694095,radar_1,10648,1643354259838694095,radar_1,bbox,0,1,0,8.484375,-1.078125,0.0,0.0,0.0,0.0,1.0,1.5,2.78125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10648,1643354259838694095,radar_1,arrow,0,0,0,8.484375,-1.078125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-3.375,-0.0,0.0,,,0
1643354259882953864,10649,1643354259878572940,radar_1,10649,1643354259878572940,radar_1,bbox,0,1,0,8.46875,-1.09375,0.0,0.0,0.0,0.0,1.0,1.5,2.796875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10649,1643354259878572940,radar_1,arrow,0,0,0,8.46875,-1.09375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-3.15,-0.0,0.0,,,0
1643354259924144882,10650,1643354259918689966,radar_1,10650,1643354259918689966,radar_1,bbox,0,1,0,8.453125,-1.09375,0.0,0.0,0.0,0.0,1.0,1.5,2.75,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10650,1643354259918689966,radar_1,arrow,0,0,0,8.453125,-1.09375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-3.15,-0.0,0.0,,,0
1643354259963503444,10651,1643354259958564996,radar_1,10651,1643354259958564996,radar_1,bbox,0,1,0,8.40625,-1.109375,0.0,0.0,0.0,0.0,1.0,1.5,2.703125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10651,1643354259958564996,radar_1,arrow,0,0,0,8.40625,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-3.15,-0.0,0.0,,,0
1643354260006420743,10652,1643354259998559951,radar_1,10652,1643354259998559951,radar_1,bbox,0,1,0,8.390625,-1.109375,0.0,0.0,0.0,0.0,1.0,1.5,2.703125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10652,1643354259998559951,radar_1,arrow,0,0,0,8.390625,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-3.15,-0.225,0.0,,,0
1643354260043002362,10653,1643354260038647890,radar_1,10653,1643354260038647890,radar_1,bbox,0,1,0,8.375,-1.109375,0.0,0.0,0.0,0.0,1.0,1.5,2.6875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10653,1643354260038647890,radar_1,arrow,0,0,0,8.375,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-2.925,-0.225,0.0,,,0
1643354260083572642,10654,1643354260078556060,radar_1,10654,1643354260078556060,radar_1,bbox,0,1,0,8.34375,-1.109375,0.0,0.0,0.0,0.0,1.0,1.5,2.625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10654,1643354260078556060,radar_1,arrow,0,0,0,8.34375,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-2.925,-0.225,0.0,,,0
1643354260125410031,10655,1643354260118664979,radar_1,10655,1643354260118664979,radar_1,bbox,0,1,0,8.3125,-1.109375,0.0,0.0,0.0,0.0,1.0,1.5,2.59375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10655,1643354260118664979,radar_1,arrow,0,0,0,8.3125,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-2.925,-0.225,0.0,,,0
1643354260162147108,10656,1643354260158564090,radar_1,10656,1643354260158564090,radar_1,bbox,0,1,0,8.28125,-1.109375,0.0,0.0,0.0,0.0,1.0,1.5,2.5625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10656,1643354260158564090,radar_1,arrow,0,0,0,8.28125,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-2.925,-0.225,0.0,,,0
1643354260201949159,10657,1643354260198548078,radar_1,10657,1643354260198548078,radar_1,bbox,0,1,0,8.25,-1.109375,0.0,0.0,0.0,0.0,1.0,1.5,2.53125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10657,1643354260198548078,radar_1,arrow,0,0,0,8.25,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-2.925,-0.225,0.0,,,0
1643354260243813941,10658,1643354260238646984,radar_1,10658,1643354260238646984,radar_1,bbox,0,1,0,8.21875,-1.109375,0.0,0.0,0.0,0.0,1.0,1.5,2.5,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10658,1643354260238646984,radar_1,arrow,0,0,0,8.21875,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-2.925,-0.225,0.0,,,0
1643354260281831792,10659,1643354260278584003,radar_1,10659,1643354260278584003,radar_1,bbox,0,1,0,8.1875,-1.109375,0.0,0.0,0.0,0.0,1.0,1.5,2.46875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10659,1643354260278584003,radar_1,arrow,0,0,0,8.1875,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-2.925,-0.225,0.0,,,0
